line	text
15243	اهلا حضرتك. كويسه والحمد لله.
3633	بتخوني
3914	8]
4103	انت متعرفيش .. الهانم طلعت سوسه ..
1703	ممكن اعرف مين سامح ده
14157	- استنى ياحماتى عمى سامح معايا عالتلفون.
150	جهزتي انتي الورق بس
4704	اي رايك ف الحب من اول نظره
8046	مالك لى زعلانة
910	هو فيه اي هناك !
16025	تخنت صح
6421	الله يسامحك يا بيه
15809	- لمى نفسك واستقبلى خواتى زين. دا بيت ابوهم هما. مش بيت ابوكى انتى؟
21487	وحشيني
1516	ويخليك ليه يا حبيبى.
2395	طبعا يااماما
7013	- ماانت عشان ولدك بتدافع عنه لكن لو كانت بتك اللى جاعدة جوا. مكنتش دافعت كده عنه؟
7105	- اصل انا ياجدى بحب الزرع جوى. وبفرح جدا لما اشوف نتيجة تعبى في الاَخر بطرح الزرعة وخيرها. صح ياجدى. انا افتكرت حاجة دلوك.
15790	نعم يابوي
6212	- انا رايح اخد شاور. ياللا بجى ورينى حلاوتك.
245	يعنى هتلاجينى فين؟ والله انت عارف اخلاجى كويس على فكره.
5880	بس بسرعه ياللا خلينى اشوف اللى ورايا.
16570	خلاص يا طنط هروح انا
18763	تالتة ثانوى
7623	والله. مستني اي منها بعد إلى عملته، قافل الباب وبتهددها. عايزها تعمل اي
4490	مدحت ابن عبد الحميد اخويا اللى لخبطلى الدنيا الواد مايتعابش دا دكتور في قد الدنيا بس حربى وعاصم سبقوه واللى ابن العمده كمان انا مش عارف اعمل ايه. خلاص مخى هاينفجر
69	حصل ياحبيبى وكلمت راضيه وفرحت جوى وجالتلى انه يوم المنى واكيد البت مش هاترفض
20553	أنا خلصت شغل ممكن اروح
10125	اي ده رامي راح فين وسابنا اكده
16636	افمهك!
6775	ماشى
1223	ماسة مالك
12931	إلى تشوفه يا بابا
5631	ياجدى اللى تقول عليه انا موافق وياريت تلموها بسرعه
16977	ايوا عشيقي عايز مني اي
19623	ايوه يا إبراهيم بيه
17516	احم
479	- في ايه.
384	يلا ننام.
5276	النهاردة اليوم كله ليكى قولى بقى عايزة تروحى فين
4465	مالسه بدرى ياعم ياسين اجعد افطر معانا
16721	طاب اهدي بقا بدل ما اخليكي تولي على ايدي دلوقتي...
12796	مفيش غير برشامة الضغط
16556	صباح الخير بعد الضهر يا حبيبي
4387	اصلب طولك ياض. محدش يجدر يمس عرضك. والعمده اكتر واحد. عارف بالعواقب. لو بس لمسهم.
1584	براء روح مع ياسين خليه يشوف مكتبه
21270	وأنا بحبك ياروح ماما
15865	قوانين مين دي يا ايهاب باشا
603	سلام دلوقتى يا سيف.
3387	قولت امشي انت دلوقت ؟!
1256	ماسة اتكلمى متفضليش ساكته كده
14839	لا مش بكدب والحقيقة لازم تعرفوها دلوقتى
3189	امك وحريم عمامك وعمتك صباح وخالتي رضوانة. حتى نسمة و زهرة بت عمك. كلهم جوا في اؤضة السفرا بيحضروا الاكل في اطباق على الصوانى. عشان عشا الرجالة. حكم جدك المرة دى ماكفهوش ناسنا اللى في الكفر. لا دى كمان عزم قرايبنا في بقية القرى اللى حوالينا.
6531	ربنا معاه ياسيدة انشاءالله هيعدلها انا همشى بدل متأخر انا كمان
19660	والله ياأستاذ فاضل خمس ثوانى على المحاضرة فأحنا متأخرناش على المحاضرة ولا حاجة وبالنسبة أن احنا جينا بعدك فدى مشكلتك انت محدش قالك تاجى بدرى خمس ثوانى
6694	- لا حول ولا قوه الا بالله. ربنا يعديها على خير ويجيبها سلامات.
15693	في شويه مواعين في الحوض هغسلهم واجي
20008	لا انت قليل الادب وكنت. كن. عايز. ت. تق. تقلعن
11923	مفيش داعى انا بقيت كويسة وعايزة أنزل أفطر تحت معاكم
6548	أنتى كدابة انتى خطفتى ابنى واختفيتى بيه ومحدش كان يعرف انتى روحتى فين
18012	ادهم محتاجة اتكلم معاك
13887	نمتى كويس
8883	لاه يابوى. لسه لما يجوم على رجله هابجى اتطمن مش دلوجت.
2323	ماله الواد دا !
4772	- معلش ياحبيبتى ربنا يعينك. بصراحة ولد واحد بيتعب وانتي مخلفة تلت مصايب. خصوصاً جوز التوام دول. يمكن الصغير لسة ماظهرش زيهم.
15785	طب يعنى بما انت فرح يونس و يحيي السبوع الجاي كنت عايز ابقا معاهم.
21411	يعنى كله طلع ينام وانا هقعد لحالى
14901	- طيب لو انت مش موجود. تحصل الخناقة عادي بقى؟
4998	حامل
13437	أنا مش عارفة اقولك اى بجد ياحمزة شكرا ليك انت قبلت تساعدنى بدون مقابل وقبلت انك تتجوز واحدة لمجرد انك تساعدها وقبلت انك تسيب أهلك عشانى و لحد دلوقتى واقف جمبى انا مش عارفة ازاى ممكن ارد ليك كل العملته والبتعمله معايا.
12843	وانت اكتر والله يا حبيبي، كملت وهي بتبص لايه.
3920	مفهوم ياست هانم اى اوامر تانى ؟!
17581	اسمعي كلام عمك يارويدا.
7909	تشوفنى! انت مش خايف حد من ناسى يشوفك هنا تحصل نصيبه
5388	تمام الحمد لله.
14454	شغف برة يا جنا تعالى نخرجلها
17722	تعالي معاي المكتب يا اسماعيل.
1911	خدي يا شهد. رحيم ادي واحده لشهد وواحده لامه اللي اتكلمت بحنيه وهي بتحط ايدها على كتفه.
3231	- طيب وفترة الخطوبة دى اللى بتعيشها اى بنت وبتتمتع بيها. اتحرم منها انا ليه؟ دى بتبقى احلى من الجواز نفسه. دى...
5239	ايه يابتى أدم طلب يدك
17150	بالسلامه ماتقطعش الجوابات .. ومستنياك تعود يمكن تفتكر حاجه شكل رجلك خدت على المكان ..
16231	فاطمه
1302	معرفش
17884	ادهم. ادهم
4842	- اهلاً اهلاً بالنسايب الزينة. اهلا بيكى ياخالة رضوانة. جدمى يا نسمة انتى و هدير البصل مستنيكم.
18239	اي يا عمري هو اللي حصل من شويه اثر عليكي ولا اي...
7803	اااه وده من علاقتك معاه فى الحرام !
2532	شوفتي شوفتي عمل اي في الراجل يلا نمشي من هنا ابوس ايدك هيقتلنا
9957	ما انت اللى خايف تيجى تجابلى في مكانا المعروف عند الجهوه اللى غرب البلد
18096	وانا هاعرف منين بس ياعمتى!
21327	ساعات بحسك احن مخاليق ربنا وساعات بشوفك انسان غريب
18773	معرفش والله يا بيه العرفه انهم سافروا برة البلد
3766	ملكيش دعوه.
20362	هاتلي كيك وشيبسي وزود شوكولاته
7921	لا مانعرفش
21055	مش تقلقوا المريض بخير الجرح مش كان عميق احنا دلوقتى نقلناه لغرفة عادية
3656	لمين ومين
20714	احنا دايما تحت امر معاليك .. وف اي وقت واي مهمه
8047	فى رحلة تبع الجامعة وعايزة اروح
8097	حاضر
19606	احنا اسفين يا فندم مش كنا نعرف أن الانسة بنت حضرتك
14788	دى بتاعتك انت انت نسيت انك كتبتها بأسمى زمان.
7029	- مالكيش دعوة انتى تنفذى الكلام وخلاص وان كان على وائل فاانا هاعرف اتصرف واخليه يجيلنا بنفسه بعدين!
10307	طاب يابيه.
7266	طيب وخططنا وازاي هصورك مع ابن الخياط عشان اقنع وعد وتكون ليا.
15249	امال مدحت مجاش معاكى يعنى؟
7858	أنا هسامحتك بس بشرط
7180	- لكن انا مش جولتلك ياعم سامح. بالكلام اللى جالهولى الشيخ مدبولى. ان الجن اللى بيحرس المقبره شديد جوى. والشيخ مدبولى ماقدرش يسيطر عليه!
19831	ربنا يخليك لينا يا حج.
6678	- طب انت رايح فين دلوك.
7497	ماشى
8936	بجولك عايزه حاجه؟ عشان جاعده بجالك فتره جاعده ساكته جمبينا
8280	بصى انا معجب بيكى بس خايف اتعدى حدودى صح احنا اتعرفنا على بعض من فترة صغيرة ولكن الفترة دى قدرة تكون مشاعر حلوة تجاهك
13982	ولا يهمك عامله ايه
17046	ااه، الله يخرب بيت ابوك، انت ماعندكش عزيز واصل.
1587	اى الأخبار عاملة اى يامرح جيلان قالتلى انك تعبانة
616	هنشوف
18108	ياجماعه حد يفهمنى. دى كانت جبل ستى نحمدو ولا بعدها.
1271	ماشى يا أيهم
21087	حمدلله على السلامة يا ولدى
4364	لا كدا حضن جماعي
7384	انتو كملوا وانا هروح اجيبه تمام
4241	هاتروحى كيف يابت ال...
19011	هى مصدره دايما الوش الخشب وكل ما اقولها نتكلم تقول لى عندى مذاكرة ومش فاضيه .. ياعم كبر دماغك سيب الايام تصلح اللي تكسر ..
7114	انا عارف ياعم ماله دا كمان
20618	مافهمتيش قصدي على فكرة ..
12625	- هو ده الكلام الصح ياراضية. شدي حيلك انتي وجوزك. وانا هاعطيكم اسماء الناس الفقيرة في بلدنا واللى تجوز عليهم الصدقة صح.
